date,description,amount,category
2024-07-10,Fall Inventory Order - Factory Direct,-10081,Inventory
2024-07-17,Regular Inventory - Main Distributor,-1461,Inventory
2024-07-24,Regular Inventory - Wholesale Supplier,-1486,Inventory
2024-08-07,Regular Inventory - Local Producer,-1349,Inventory
2024-08-14,Regular Inventory - Factory Direct,-1774,Inventory
2024-08-25,Fall Inventory Order - Import Company,-9804,Inventory
2024-09-04,Regular Inventory - Brand Manufacturer,-926,Inventory
2024-09-10,Holiday Inventory Order - Factory Direct,-19710,Inventory
2024-09-11,Regular Inventory - Wholesale Supplier,-1156,Inventory
2024-09-25,Regular Inventory - Import Company,-1453,Inventory
2024-10-02,Regular Inventory - Main Distributor,-1084,Inventory
2024-10-09,Regular Inventory - Factory Direct,-1670,Inventory
2024-10-10,Holiday Inventory Order - Factory Direct,-18601,Inventory
2024-10-16,Regular Inventory - Main Distributor,-891,Inventory
2024-10-30,Regular Inventory - Main Distributor,-1918,Inventory
2024-11-06,Regular Inventory - Wholesale Supplier,-1543,Inventory
2024-11-20,Regular Inventory - Import Company,-1713,Inventory
2024-11-27,Regular Inventory - Local Producer,-1085,Inventory
2024-12-18,Regular Inventory - Brand Manufacturer,-1057,Inventory
2024-12-25,Regular Inventory - Wholesale Supplier,-1993,Inventory
2025-01-01,Regular Inventory - Import Company,-1954,Inventory
2025-01-08,Regular Inventory - Wholesale Supplier,-1285,Inventory
2025-01-10,Spring Inventory Order - Local Producer,-7678,Inventory
2025-01-15,Regular Inventory - Factory Direct,-1490,Inventory
2025-01-22,Regular Inventory - Local Producer,-1047,Inventory
2025-01-25,Spring Inventory Order - Factory Direct,-8049,Inventory
2025-01-29,Regular Inventory - Import Company,-1467,Inventory
2025-02-05,Regular Inventory - Wholesale Supplier,-1758,Inventory
2025-02-12,Regular Inventory - Wholesale Supplier,-1344,Inventory
2025-03-05,Regular Inventory - Wholesale Supplier,-1702,Inventory
2025-03-12,Regular Inventory - Import Company,-1048,Inventory
2025-03-19,Regular Inventory - Brand Manufacturer,-1145,Inventory
2025-03-26,Regular Inventory - Import Company,-1952,Inventory
2025-04-02,Regular Inventory - Local Producer,-1617,Inventory
2025-04-09,Regular Inventory - Main Distributor,-1619,Inventory
2025-04-10,Summer Inventory Order - Factory Direct,-14928,Inventory
2024-05-01,Store Rent,-3088,Rent
2024-05-01,Electricity,-651,Utilities
2024-05-01,Water,-139,Utilities
2024-05-01,Internet and Phone,-175,Utilities
2024-05-01,Store Insurance,-359,Insurance
2024-05-01,POS System Subscription,-130,Services
2024-05-01,Security System,-197,Services
2024-05-01,Cleaning Service,-300,Services
2024-05-01,Local Advertising,-1222,Marketing
2024-05-01,Social Media Marketing,-616,Marketing
2024-05-01,Shipping Costs,-363,Shipping
2024-06-01,Store Rent,-3427,Rent
2024-06-01,Electricity,-762,Utilities
2024-06-01,Water,-134,Utilities
2024-06-01,Internet and Phone,-181,Utilities
2024-06-01,Store Insurance,-337,Insurance
2024-06-01,POS System Subscription,-149,Services
2024-06-01,Security System,-172,Services
2024-06-01,Cleaning Service,-322,Services
2024-06-01,Local Advertising,-1304,Marketing
2024-06-01,Social Media Marketing,-526,Marketing
2024-06-01,Shipping Costs,-362,Shipping
2024-07-01,Store Rent,-3626,Rent
2024-07-01,Electricity,-696,Utilities
2024-07-01,Water,-126,Utilities
2024-07-01,Internet and Phone,-209,Utilities
2024-07-01,Store Insurance,-366,Insurance
2024-07-01,POS System Subscription,-133,Services
2024-07-01,Security System,-191,Services
2024-07-01,Cleaning Service,-326,Services
2024-07-01,Local Advertising,-1112,Marketing
2024-07-01,Social Media Marketing,-633,Marketing
2024-07-01,Shipping Costs,-354,Shipping
2024-08-01,Store Rent,-3529,Rent
2024-08-01,Electricity,-673,Utilities
2024-08-01,Water,-133,Utilities
2024-08-01,Internet and Phone,-182,Utilities
2024-08-01,Store Insurance,-364,Insurance
2024-08-01,POS System Subscription,-153,Services
2024-08-01,Security System,-179,Services
2024-08-01,Cleaning Service,-325,Services
2024-08-01,Local Advertising,-1150,Marketing
2024-08-01,Social Media Marketing,-635,Marketing
2024-08-01,Shipping Costs,-319,Shipping
2024-09-01,Store Rent,-3421,Rent
2024-09-01,Electricity,-653,Utilities
2024-09-01,Water,-144,Utilities
2024-09-01,Internet and Phone,-188,Utilities
2024-09-01,Store Insurance,-349,Insurance
2024-09-01,POS System Subscription,-152,Services
2024-09-01,Security System,-168,Services
2024-09-01,Cleaning Service,-303,Services
2024-09-01,Local Advertising,-1264,Marketing
2024-09-01,Social Media Marketing,-574,Marketing
2024-09-01,Shipping Costs,-377,Shipping
2024-10-01,Store Rent,-3753,Rent
2024-10-01,Electricity,-739,Utilities
2024-10-01,Water,-141,Utilities
2024-10-01,Internet and Phone,-199,Utilities
2024-10-01,Store Insurance,-347,Insurance
2024-10-01,POS System Subscription,-148,Services
2024-10-01,Security System,-174,Services
2024-10-01,Cleaning Service,-325,Services
2024-10-01,Local Advertising,-1823,Marketing
2024-10-01,Social Media Marketing,-1008,Marketing
2024-10-01,Shipping Costs,-367,Shipping
2024-11-01,Store Rent,-3735,Rent
2024-11-01,Electricity,-649,Utilities
2024-11-01,Water,-134,Utilities
2024-11-01,Internet and Phone,-175,Utilities
2024-11-01,Store Insurance,-385,Insurance
2024-11-01,POS System Subscription,-133,Services
2024-11-01,Security System,-189,Services
2024-11-01,Cleaning Service,-313,Services
2024-11-01,Local Advertising,-1868,Marketing
2024-11-01,Social Media Marketing,-1085,Marketing
2024-11-01,Shipping Costs,-335,Shipping
2024-12-01,Store Rent,-3261,Rent
2024-12-01,Electricity,-745,Utilities
2024-12-01,Water,-126,Utilities
2024-12-01,Internet and Phone,-177,Utilities
2024-12-01,Store Insurance,-403,Insurance
2024-12-01,POS System Subscription,-149,Services
2024-12-01,Security System,-202,Services
2024-12-01,Cleaning Service,-273,Services
2024-12-01,Local Advertising,-1917,Marketing
2024-12-01,Social Media Marketing,-933,Marketing
2024-12-01,Shipping Costs,-372,Shipping
2025-01-01,Store Rent,-3122,Rent
2025-01-01,Electricity,-674,Utilities
2025-01-01,Water,-139,Utilities
2025-01-01,Internet and Phone,-207,Utilities
2025-01-01,Store Insurance,-384,Insurance
2025-01-01,POS System Subscription,-145,Services
2025-01-01,Security System,-187,Services
2025-01-01,Cleaning Service,-291,Services
2025-01-01,Local Advertising,-1285,Marketing
2025-01-01,Social Media Marketing,-617,Marketing
2025-01-01,Shipping Costs,-332,Shipping
2025-02-01,Store Rent,-3473,Rent
2025-02-01,Electricity,-641,Utilities
2025-02-01,Water,-145,Utilities
2025-02-01,Internet and Phone,-202,Utilities
2025-02-01,Store Insurance,-353,Insurance
2025-02-01,POS System Subscription,-129,Services
2025-02-01,Security System,-192,Services
2025-02-01,Cleaning Service,-294,Services
2025-02-01,Local Advertising,-1254,Marketing
2025-02-01,Social Media Marketing,-548,Marketing
2025-02-01,Shipping Costs,-342,Shipping
2025-03-01,Store Rent,-3597,Rent
2025-03-01,Electricity,-678,Utilities
2025-03-01,Water,-132,Utilities
2025-03-01,Internet and Phone,-178,Utilities
2025-03-01,Store Insurance,-389,Insurance
2025-03-01,POS System Subscription,-146,Services
2025-03-01,Security System,-175,Services
2025-03-01,Cleaning Service,-277,Services
2025-03-01,Local Advertising,-1138,Marketing
2025-03-01,Social Media Marketing,-551,Marketing
2025-03-01,Shipping Costs,-381,Shipping
2025-04-01,Store Rent,-3242,Rent
2025-04-01,Electricity,-762,Utilities
2025-04-01,Water,-133,Utilities
2025-04-01,Internet and Phone,-183,Utilities
2025-04-01,Store Insurance,-354,Insurance
2025-04-01,POS System Subscription,-150,Services
2025-04-01,Security System,-175,Services
2025-04-01,Cleaning Service,-307,Services
2025-04-01,Local Advertising,-1288,Marketing
2025-04-01,Social Media Marketing,-537,Marketing
2025-04-01,Shipping Costs,-345,Shipping
2024-11-13,Display Equipment,-2484,Fixtures
2025-01-23,Store Renovation,-11759,Fixtures
2024-06-09,Summer Sale Campaign,-3528,Marketing
2024-08-06,Back-to-School Campaign,-5179,Marketing
2024-11-07,Black Friday Campaign,-7357,Marketing
2024-12-05,Holiday Marketing Campaign,-4876,Marketing
