date,description,amount,category
2024-10-01,Shipping Costs,-751,Shipping
2024-11-01,Store Rent,-4838,Rent
2024-11-01,Electricity,-554,Utilities
2024-11-01,Water,-173,Utilities
2024-11-01,Internet and Phone,-287,Utilities
2024-11-01,Store Insurance,-392,Insurance
2024-11-01,POS System Subscription,-263,Services
2024-11-01,Security System,-265,Services
2024-11-01,Cleaning Service,-261,Services
2024-11-01,Local Advertising,-1390,Marketing
2024-11-01,Social Media Marketing,-548,Marketing
2024-11-01,Shipping Costs,-646,Shipping
2024-12-01,Store Rent,-4954,Rent
2024-12-01,Electricity,-581,Utilities
2024-12-01,Water,-172,Utilities
2024-12-01,Internet and Phone,-278,Utilities
2024-12-01,Store Insurance,-383,Insurance
2024-12-01,POS System Subscription,-299,Services
2024-12-01,Security System,-295,Services
2024-12-01,Cleaning Service,-271,Services
2024-12-01,Local Advertising,-1458,Marketing
2024-12-01,Social Media Marketing,-617,Marketing
2024-12-01,Shipping Costs,-662,Shipping
2025-01-01,Store Rent,-4423,Rent
2025-01-01,Electricity,-535,Utilities
2025-01-01,Water,-162,Utilities
2025-01-01,Internet and Phone,-309,Utilities
2025-01-01,Store Insurance,-344,Insurance
2025-01-01,POS System Subscription,-250,Services
2025-01-01,Security System,-304,Services
2025-01-01,Cleaning Service,-268,Services
2025-01-01,Local Advertising,-896,Marketing
2025-01-01,Social Media Marketing,-357,Marketing
2025-01-01,Shipping Costs,-703,Shipping
2025-02-01,Store Rent,-4921,Rent
2025-02-01,Electricity,-608,Utilities
2025-02-01,Water,-151,Utilities
2025-02-01,Internet and Phone,-281,Utilities
2025-02-01,Store Insurance,-380,Insurance
2025-02-01,POS System Subscription,-290,Services
2025-02-01,Security System,-283,Services
2025-02-01,Cleaning Service,-240,Services
2025-02-01,Local Advertising,-968,Marketing
2025-02-01,Social Media Marketing,-345,Marketing
2025-02-01,Shipping Costs,-723,Shipping
2025-03-01,Store Rent,-4385,Rent
2025-03-01,Electricity,-586,Utilities
2025-03-01,Water,-159,Utilities
2025-03-01,Internet and Phone,-278,Utilities
2025-03-01,Store Insurance,-388,Insurance
2025-03-01,POS System Subscription,-278,Services
2025-03-01,Security System,-320,Services
2025-03-01,Cleaning Service,-231,Services
2025-03-01,Local Advertising,-833,Marketing
2025-03-01,Social Media Marketing,-304,Marketing
2025-03-01,Shipping Costs,-707,Shipping
2025-04-01,Store Rent,-4620,Rent
2025-04-01,Electricity,-567,Utilities
2025-04-01,Water,-156,Utilities
2025-04-01,Internet and Phone,-294,Utilities
2025-04-01,Store Insurance,-350,Insurance
2025-04-01,POS System Subscription,-270,Services
2025-04-01,Security System,-287,Services
2025-04-01,Cleaning Service,-244,Services
2025-04-01,Local Advertising,-880,Marketing
2025-04-01,Social Media Marketing,-352,Marketing
2025-04-01,Shipping Costs,-702,Shipping
2025-01-10,Display Equipment,-3817,Fixtures
2024-11-17,Security System Upgrade,-2510,Equipment
2025-01-30,Display Equipment,-3817,Fixtures
2024-07-22,POS Hardware Upgrade,-1947,Equipment
2024-06-06,Summer Sale Campaign,-2947,Marketing
2024-08-05,Back-to-School Campaign,-4925,Marketing
2024-11-08,Black Friday Campaign,-5101,Marketing
2024-12-08,Holiday Marketing Campaign,-4400,Marketing
