date,description,amount,category
2025-01-11,Dinner Service Sales,1685,Income
2025-01-11,Dinner Service Sales,1374,Income
2025-01-11,Lunch Service Sales,909,Income
2025-01-12,Dinner Service Sales,1437,Income
2025-01-12,Dinner Service Sales,834,Income
2025-01-12,Lunch Service Sales,706,Income
2025-01-13,Dinner Service Sales,581,Income
2025-01-13,Dinner Service Sales,779,Income
2025-01-13,Dinner Service Sales,1141,Income
2025-01-13,Lunch Service Sales,506,Income
2025-01-13,Lunch Service Sales,791,Income
2025-01-13,Private Event / Catering,1822,Income
2025-01-14,Dinner Service Sales,554,Income
2025-01-14,Lunch Service Sales,752,Income
2025-01-15,Dinner Service Sales,1085,Income
2025-01-15,Lunch Service Sales,424,Income
2025-01-15,Lunch Service Sales,305,Income
2025-01-16,Dinner Service Sales,666,Income
2025-01-16,Lunch Service Sales,633,Income
2025-01-17,Dinner Service Sales,1636,Income
2025-01-17,Dinner Service Sales,994,Income
2025-01-17,Dinner Service Sales,1431,Income
2025-01-17,Lunch Service Sales,550,Income
2025-01-18,Dinner Service Sales,842,Income
2025-01-18,Dinner Service Sales,1380,Income
2025-01-18,Dinner Service Sales,1865,Income
2025-01-18,Dinner Service Sales,1106,Income
2025-01-18,Dinner Service Sales,1636,Income
2025-01-18,Lunch Service Sales,1059,Income
2025-01-18,Lunch Service Sales,808,Income
2025-01-18,Lunch Service Sales,874,Income
2025-01-19,Dinner Service Sales,1040,Income
2025-01-19,Dinner Service Sales,908,Income
2025-01-19,Lunch Service Sales,1152,Income
2025-01-19,Lunch Service Sales,766,Income
2025-01-19,Lunch Service Sales,1008,Income
2025-01-20,Dinner Service Sales,1060,Income
2025-01-20,Dinner Service Sales,817,Income
2025-01-20,Lunch Service Sales,672,Income
2025-01-21,Dinner Service Sales,1110,Income
2025-01-21,Dinner Service Sales,765,Income
2025-01-21,Dinner Service Sales,1175,Income
2025-01-21,Lunch Service Sales,787,Income
2025-01-21,Lunch Service Sales,453,Income
2025-01-22,Dinner Service Sales,1066,Income
2025-01-22,Dinner Service Sales,1097,Income
2025-01-22,Lunch Service Sales,734,Income
2025-01-22,Lunch Service Sales,346,Income
2025-01-23,Dinner Service Sales,806,Income
2025-01-23,Dinner Service Sales,659,Income
2025-01-23,Lunch Service Sales,702,Income
2025-01-23,Lunch Service Sales,660,Income
2025-01-24,Dinner Service Sales,1473,Income
2025-01-24,Dinner Service Sales,800,Income
2025-01-24,Dinner Service Sales,1892,Income
2025-01-24,Dinner Service Sales,986,Income
2025-01-24,Lunch Service Sales,753,Income
2025-01-24,Lunch Service Sales,653,Income
2025-01-25,Dinner Service Sales,1835,Income
2025-01-25,Dinner Service Sales,1449,Income
2025-01-25,Dinner Service Sales,811,Income
2025-01-25,Lunch Service Sales,415,Income
2025-01-25,Lunch Service Sales,460,Income
2025-01-25,Lunch Service Sales,788,Income
2025-01-25,Private Event / Catering,3625,Income
2025-01-26,Dinner Service Sales,1970,Income
2025-01-26,Dinner Service Sales,1376,Income
2025-01-26,Dinner Service Sales,1768,Income
2025-01-26,Dinner Service Sales,1067,Income
2025-01-26,Lunch Service Sales,1128,Income
2025-01-27,Dinner Service Sales,916,Income
2025-01-27,Dinner Service Sales,880,Income
2025-01-27,Lunch Service Sales,372,Income
2025-01-27,Lunch Service Sales,630,Income
2025-01-28,Dinner Service Sales,1169,Income
2025-01-28,Dinner Service Sales,571,Income
2025-01-28,Dinner Service Sales,531,Income
2025-01-28,Lunch Service Sales,760,Income
2025-01-28,Private Event / Catering,2549,Income
2025-01-29,Dinner Service Sales,703,Income
2025-01-29,Dinner Service Sales,783,Income
2025-01-29,Lunch Service Sales,651,Income
2025-01-29,Lunch Service Sales,527,Income
2025-01-30,Dinner Service Sales,788,Income
2025-01-30,Dinner Service Sales,721,Income
2025-01-30,Dinner Service Sales,692,Income
2025-01-30,Lunch Service Sales,380,Income
2025-01-31,Dinner Service Sales,1879,Income
2025-01-31,Dinner Service Sales,1598,Income
2025-01-31,Dinner Service Sales,1055,Income
2025-01-31,Dinner Service Sales,974,Income
2025-01-31,Dinner Service Sales,1456,Income
2025-01-31,Lunch Service Sales,899,Income
2025-01-31,Lunch Service Sales,917,Income
2025-02-01,Dinner Service Sales,1010,Income
2025-02-01,Dinner Service Sales,1166,Income
2025-02-01,Lunch Service Sales,654,Income
2025-02-01,Lunch Service Sales,899,Income
2025-02-01,Lunch Service Sales,1088,Income
2025-02-02,Dinner Service Sales,1653,Income
2025-02-02,Dinner Service Sales,1071,Income
2025-02-02,Lunch Service Sales,511,Income
2025-02-02,Lunch Service Sales,1051,Income
2025-02-02,Lunch Service Sales,1191,Income
2025-02-03,Dinner Service Sales,666,Income
2025-02-03,Dinner Service Sales,561,Income
2025-02-03,Lunch Service Sales,693,Income
2025-02-03,Private Event / Catering,1959,Income
2025-02-04,Dinner Service Sales,1017,Income
2025-02-04,Dinner Service Sales,588,Income
2025-02-04,Dinner Service Sales,616,Income
2025-02-04,Lunch Service Sales,575,Income
2025-02-05,Dinner Service Sales,701,Income
2025-02-05,Lunch Service Sales,696,Income
2025-02-06,Dinner Service Sales,684,Income
2025-02-06,Dinner Service Sales,522,Income
2025-02-06,Dinner Service Sales,1139,Income
2025-02-06,Lunch Service Sales,760,Income
2025-02-06,Lunch Service Sales,624,Income
2025-02-07,Dinner Service Sales,1167,Income
2025-02-07,Dinner Service Sales,1216,Income
2025-02-07,Dinner Service Sales,1060,Income
2025-02-07,Dinner Service Sales,970,Income
2025-02-07,Lunch Service Sales,454,Income
2025-02-07,Lunch Service Sales,424,Income
2025-02-08,Dinner Service Sales,1580,Income
2025-02-08,Dinner Service Sales,1232,Income
2025-02-08,Dinner Service Sales,1241,Income
2025-02-08,Lunch Service Sales,836,Income
2025-02-09,Dinner Service Sales,1675,Income
2025-02-09,Dinner Service Sales,1419,Income
2025-02-09,Dinner Service Sales,1137,Income
2025-02-09,Lunch Service Sales,518,Income
2025-02-10,Dinner Service Sales,1187,Income
2025-02-10,Lunch Service Sales,363,Income
2025-02-11,Dinner Service Sales,527,Income
2025-02-11,Dinner Service Sales,1103,Income
2025-02-11,Lunch Service Sales,468,Income
2025-02-11,Lunch Service Sales,382,Income
2025-02-12,Dinner Service Sales,808,Income
2025-02-12,Lunch Service Sales,711,Income
2025-02-13,Dinner Service Sales,745,Income
2025-02-13,Dinner Service Sales,730,Income
2025-02-13,Dinner Service Sales,982,Income
2025-02-13,Lunch Service Sales,594,Income
2025-02-13,Lunch Service Sales,547,Income
2025-02-14,Dinner Service Sales,1132,Income
2025-02-14,Dinner Service Sales,1430,Income
2025-02-14,Lunch Service Sales,857,Income
2025-02-15,Dinner Service Sales,826,Income
2025-02-15,Dinner Service Sales,1100,Income
2025-02-15,Dinner Service Sales,981,Income
2025-02-15,Dinner Service Sales,1987,Income
2025-02-15,Dinner Service Sales,1814,Income
2025-02-15,Lunch Service Sales,938,Income
2025-02-16,Dinner Service Sales,1148,Income
2025-02-16,Dinner Service Sales,1902,Income
2025-02-16,Lunch Service Sales,1195,Income
2025-02-16,Lunch Service Sales,767,Income
2025-02-17,Dinner Service Sales,809,Income
2025-02-17,Dinner Service Sales,643,Income
2025-02-17,Dinner Service Sales,935,Income
2025-02-17,Lunch Service Sales,567,Income
2025-02-17,Lunch Service Sales,569,Income
2025-02-18,Dinner Service Sales,1096,Income
2025-02-18,Dinner Service Sales,783,Income
2025-02-18,Dinner Service Sales,1002,Income
2025-02-18,Lunch Service Sales,570,Income
2025-02-19,Dinner Service Sales,996,Income
2025-02-19,Dinner Service Sales,545,Income
2025-02-19,Dinner Service Sales,663,Income
2025-02-19,Lunch Service Sales,347,Income
2025-02-20,Dinner Service Sales,623,Income
2025-02-20,Lunch Service Sales,619,Income
2025-02-20,Lunch Service Sales,522,Income
2025-02-21,Dinner Service Sales,1864,Income
2025-02-21,Dinner Service Sales,1572,Income
2025-02-21,Lunch Service Sales,501,Income
2025-02-22,Dinner Service Sales,1108,Income
2025-02-22,Dinner Service Sales,802,Income
2025-02-22,Lunch Service Sales,739,Income
2025-02-22,Lunch Service Sales,691,Income
2025-02-22,Lunch Service Sales,740,Income
2025-02-23,Dinner Service Sales,1167,Income
2025-02-23,Dinner Service Sales,1021,Income
2025-02-23,Lunch Service Sales,855,Income
2025-02-23,Lunch Service Sales,553,Income
2025-02-23,Lunch Service Sales,1034,Income
2025-02-24,Dinner Service Sales,502,Income
2025-02-24,Lunch Service Sales,570,Income
2025-02-25,Dinner Service Sales,711,Income
2025-02-25,Dinner Service Sales,843,Income
2025-02-25,Lunch Service Sales,668,Income
2025-02-26,Dinner Service Sales,596,Income
2025-02-26,Dinner Service Sales,796,Income
2025-02-26,Lunch Service Sales,402,Income
2025-02-26,Lunch Service Sales,392,Income
2025-02-27,Dinner Service Sales,691,Income
2025-02-27,Dinner Service Sales,922,Income
2025-02-27,Dinner Service Sales,954,Income
2025-02-27,Lunch Service Sales,724,Income
2025-02-27,Lunch Service Sales,423,Income
2025-02-28,Dinner Service Sales,1230,Income
2025-02-28,Dinner Service Sales,1390,Income
2025-02-28,Dinner Service Sales,1212,Income
2025-02-28,Lunch Service Sales,1000,Income
2025-02-28,Lunch Service Sales,760,Income
2025-02-28,Lunch Service Sales,522,Income
2025-02-28,Private Event / Catering,1559,Income
2025-03-01,Dinner Service Sales,1252,Income
2025-03-01,Dinner Service Sales,1332,Income
2025-03-01,Dinner Service Sales,1846,Income
2025-03-01,Lunch Service Sales,1161,Income
2025-03-01,Lunch Service Sales,861,Income
2025-03-02,Dinner Service Sales,1062,Income
2025-03-02,Dinner Service Sales,1639,Income
2025-03-02,Dinner Service Sales,1489,Income
2025-03-02,Lunch Service Sales,935,Income
2025-03-02,Private Event / Catering,1866,Income
2025-03-03,Dinner Service Sales,1187,Income
2025-03-03,Dinner Service Sales,675,Income
2025-03-03,Dinner Service Sales,988,Income
2025-03-03,Lunch Service Sales,596,Income
2025-03-03,Lunch Service Sales,618,Income
2025-03-04,Dinner Service Sales,507,Income
2025-03-04,Lunch Service Sales,508,Income
2025-03-05,Dinner Service Sales,558,Income
2025-03-05,Lunch Service Sales,636,Income
2025-03-05,Lunch Service Sales,744,Income
2025-03-06,Dinner Service Sales,680,Income
2025-03-06,Dinner Service Sales,745,Income
2025-03-06,Dinner Service Sales,1079,Income
2025-03-06,Lunch Service Sales,440,Income
2025-03-06,Lunch Service Sales,499,Income
2025-03-07,Dinner Service Sales,935,Income
2025-03-07,Dinner Service Sales,1906,Income
2025-03-07,Lunch Service Sales,1055,Income
2025-03-08,Dinner Service Sales,1698,Income
2025-03-08,Dinner Service Sales,1441,Income
2025-03-08,Dinner Service Sales,1808,Income
2025-03-08,Dinner Service Sales,1651,Income
2025-03-08,Lunch Service Sales,902,Income
2025-03-08,Lunch Service Sales,596,Income
2025-03-08,Private Event / Catering,1883,Income
2025-03-09,Dinner Service Sales,1115,Income
2025-03-09,Dinner Service Sales,895,Income
2025-03-09,Dinner Service Sales,1017,Income
2025-03-09,Dinner Service Sales,1608,Income
2025-03-09,Lunch Service Sales,652,Income
2025-03-10,Dinner Service Sales,617,Income
2025-03-10,Lunch Service Sales,744,Income
2025-03-11,Dinner Service Sales,594,Income
2025-03-11,Lunch Service Sales,334,Income
2025-03-11,Lunch Service Sales,357,Income
2025-03-12,Dinner Service Sales,741,Income
2025-03-12,Dinner Service Sales,835,Income
2025-03-12,Dinner Service Sales,1129,Income
2025-03-12,Lunch Service Sales,366,Income
2025-03-13,Dinner Service Sales,1191,Income
2025-03-13,Dinner Service Sales,855,Income
2025-03-13,Lunch Service Sales,466,Income
2025-03-13,Lunch Service Sales,743,Income
2025-03-13,Private Event / Catering,3369,Income
2025-03-14,Dinner Service Sales,1861,Income
2025-03-14,Dinner Service Sales,1358,Income
2025-03-14,Lunch Service Sales,629,Income
2025-03-14,Lunch Service Sales,748,Income
2025-03-15,Dinner Service Sales,1598,Income
2025-03-15,Dinner Service Sales,1756,Income
2025-03-15,Dinner Service Sales,890,Income
2025-03-15,Dinner Service Sales,1171,Income
2025-03-15,Lunch Service Sales,550,Income
2025-03-15,Lunch Service Sales,810,Income
2025-03-16,Dinner Service Sales,1265,Income
2025-03-16,Dinner Service Sales,1064,Income
2025-03-16,Dinner Service Sales,1997,Income
2025-03-16,Lunch Service Sales,412,Income
2025-03-16,Lunch Service Sales,937,Income
2025-03-16,Lunch Service Sales,560,Income
2025-03-16,Private Event / Catering,3420,Income
2025-03-17,Dinner Service Sales,680,Income
2025-03-17,Dinner Service Sales,569,Income
2025-03-17,Dinner Service Sales,695,Income
2025-03-17,Lunch Service Sales,546,Income
2025-03-18,Dinner Service Sales,750,Income
2025-03-18,Lunch Service Sales,480,Income
2025-03-18,Lunch Service Sales,384,Income
2025-03-18,Private Event / Catering,3764,Income
2025-03-19,Dinner Service Sales,1183,Income
2025-03-19,Dinner Service Sales,1125,Income
2025-03-19,Dinner Service Sales,1008,Income
2025-03-19,Lunch Service Sales,517,Income
2025-03-20,Dinner Service Sales,814,Income
2025-03-20,Dinner Service Sales,620,Income
2025-03-20,Dinner Service Sales,1004,Income
2025-03-20,Lunch Service Sales,547,Income
2025-03-20,Lunch Service Sales,633,Income
2025-03-21,Dinner Service Sales,1684,Income
2025-03-21,Dinner Service Sales,1496,Income
2025-03-21,Dinner Service Sales,933,Income
2025-03-21,Lunch Service Sales,949,Income
2025-03-22,Dinner Service Sales,809,Income
2025-03-22,Dinner Service Sales,1622,Income
2025-03-22,Dinner Service Sales,1598,Income
2025-03-22,Dinner Service Sales,1469,Income
2025-03-22,Lunch Service Sales,808,Income
2025-03-23,Dinner Service Sales,1133,Income
2025-03-23,Dinner Service Sales,1044,Income
2025-03-23,Dinner Service Sales,1613,Income
2025-03-23,Dinner Service Sales,1028,Income
2025-03-23,Dinner Service Sales,1753,Income
2025-03-23,Lunch Service Sales,718,Income
2025-03-24,Dinner Service Sales,514,Income
2025-03-24,Lunch Service Sales,588,Income
2025-03-24,Lunch Service Sales,589,Income
2025-03-25,Dinner Service Sales,760,Income
2025-03-25,Dinner Service Sales,1042,Income
2025-03-25,Dinner Service Sales,920,Income
2025-03-25,Lunch Service Sales,415,Income
2025-03-26,Dinner Service Sales,879,Income
2025-03-26,Dinner Service Sales,1138,Income
2025-03-26,Lunch Service Sales,759,Income
2025-03-26,Lunch Service Sales,565,Income
2025-03-27,Dinner Service Sales,1003,Income
2025-03-27,Dinner Service Sales,1138,Income
2025-03-27,Lunch Service Sales,453,Income
2025-03-27,Lunch Service Sales,497,Income
2025-03-28,Dinner Service Sales,1353,Income
2025-03-28,Dinner Service Sales,1470,Income
2025-03-28,Lunch Service Sales,500,Income
2025-03-29,Dinner Service Sales,865,Income
2025-03-29,Dinner Service Sales,1480,Income
2025-03-29,Dinner Service Sales,1985,Income
2025-03-29,Lunch Service Sales,1043,Income
2025-03-29,Lunch Service Sales,1164,Income
2025-03-29,Lunch Service Sales,1086,Income
2025-03-30,Dinner Service Sales,1711,Income
2025-03-30,Dinner Service Sales,1948,Income
2025-03-30,Lunch Service Sales,565,Income
2025-03-31,Dinner Service Sales,1188,Income
2025-03-31,Lunch Service Sales,319,Income
2025-04-01,Dinner Service Sales,515,Income
2025-04-01,Dinner Service Sales,915,Income
2025-04-01,Lunch Service Sales,404,Income
2025-04-01,Lunch Service Sales,654,Income
2025-04-02,Dinner Service Sales,995,Income
2025-04-02,Dinner Service Sales,1130,Income
2025-04-02,Dinner Service Sales,1189,Income
2025-04-02,Lunch Service Sales,551,Income
2025-04-02,Lunch Service Sales,329,Income
2025-04-03,Dinner Service Sales,1139,Income
2025-04-03,Dinner Service Sales,764,Income
2025-04-03,Dinner Service Sales,588,Income
2025-04-03,Lunch Service Sales,502,Income
2025-04-04,Dinner Service Sales,1465,Income
2025-04-04,Dinner Service Sales,1798,Income
2025-04-04,Dinner Service Sales,1159,Income
2025-04-04,Lunch Service Sales,458,Income
2025-04-04,Lunch Service Sales,944,Income
2025-04-04,Lunch Service Sales,861,Income
2025-04-05,Dinner Service Sales,1070,Income
2025-04-05,Dinner Service Sales,1179,Income
2025-04-05,Dinner Service Sales,1398,Income
2025-04-05,Lunch Service Sales,1136,Income
2025-04-05,Lunch Service Sales,990,Income
2025-04-05,Lunch Service Sales,1152,Income
2025-04-06,Dinner Service Sales,1171,Income
2025-04-06,Dinner Service Sales,1207,Income
2025-04-06,Lunch Service Sales,630,Income
2025-04-07,Dinner Service Sales,507,Income
2025-04-07,Dinner Service Sales,593,Income
2025-04-07,Lunch Service Sales,533,Income
2025-04-08,Dinner Service Sales,1032,Income
2025-04-08,Dinner Service Sales,768,Income
2025-04-08,Lunch Service Sales,779,Income
2025-04-09,Dinner Service Sales,1199,Income
2025-04-09,Dinner Service Sales,511,Income
2025-04-09,Lunch Service Sales,544,Income
2025-04-10,Dinner Service Sales,612,Income
2025-04-10,Dinner Service Sales,598,Income
2025-04-10,Lunch Service Sales,323,Income
2025-04-10,Private Event / Catering,3010,Income
2025-04-11,Dinner Service Sales,1709,Income
2025-04-11,Dinner Service Sales,1085,Income
2025-04-11,Lunch Service Sales,1087,Income
2025-04-11,Lunch Service Sales,588,Income
2025-04-12,Dinner Service Sales,1826,Income
2025-04-12,Dinner Service Sales,1775,Income
2025-04-12,Dinner Service Sales,1862,Income
2025-04-12,Dinner Service Sales,1797,Income
2025-04-12,Lunch Service Sales,429,Income
2024-04-19,Restaurant Staff Payroll,-7908,Payroll
2024-05-03,Restaurant Staff Payroll,-8668,Payroll
2024-05-17,Restaurant Staff Payroll,-7048,Payroll
2024-05-31,Restaurant Staff Payroll,-8547,Payroll
2024-06-14,Restaurant Staff Payroll,-7268,Payroll
2024-06-28,Restaurant Staff Payroll,-8551,Payroll
2024-07-05,Restaurant Staff Payroll,-7527,Payroll
2024-07-19,Restaurant Staff Payroll,-6525,Payroll
2024-08-02,Restaurant Staff Payroll,-8432,Payroll
2024-08-16,Restaurant Staff Payroll,-6932,Payroll
2024-08-30,Restaurant Staff Payroll,-7961,Payroll
2024-09-06,Restaurant Staff Payroll,-8847,Payroll
2024-09-20,Restaurant Staff Payroll,-7935,Payroll
2024-10-04,Restaurant Staff Payroll,-8990,Payroll
2024-10-18,Restaurant Staff Payroll,-6576,Payroll
2024-11-01,Restaurant Staff Payroll,-6866,Payroll
2024-11-15,Restaurant Staff Payroll,-7107,Payroll
2024-11-29,Restaurant Staff Payroll,-6097,Payroll
2024-12-06,Restaurant Staff Payroll,-8625,Payroll
2024-12-20,Restaurant Staff Payroll,-6058,Payroll
2025-01-03,Restaurant Staff Payroll,-7177,Payroll
2025-01-17,Restaurant Staff Payroll,-6253,Payroll
2025-01-31,Restaurant Staff Payroll,-8811,Payroll
2025-02-14,Restaurant Staff Payroll,-6239,Payroll
2025-02-28,Restaurant Staff Payroll,-6968,Payroll
2025-03-14,Restaurant Staff Payroll,-6167,Payroll
2025-03-28,Restaurant Staff Payroll,-6938,Payroll
2025-04-04,Restaurant Staff Payroll,-8017,Payroll
2024-04-23,Beverage Order - Coffee Supplier,-998,Beverage Inventory
2024-04-25,Food Inventory - Seafood Wholesaler,-1916,Food Inventory
2024-04-29,Food Inventory - Meat Distributor,-1558,Food Inventory
2024-04-30,Beverage Order - Beverage Distributor,-1135,Beverage Inventory
2024-05-02,Food Inventory - Meat Distributor,-1186,Food Inventory
2024-05-06,Food Inventory - Seafood Wholesaler,-1719,Food Inventory
2024-05-07,Beverage Order - Wine Wholesaler,-1114,Beverage Inventory
2024-05-09,Food Inventory - Specialty Foods,-2479,Food Inventory
2024-05-13,Food Inventory - Meat Distributor,-938,Food Inventory
2024-05-14,Beverage Order - Coffee Supplier,-528,Beverage Inventory
2024-05-16,Food Inventory - Meat Distributor,-1484,Food Inventory
2024-05-21,Beverage Order - Liquor Distributor,-1546,Beverage Inventory
2024-05-27,Food Inventory - Meat Distributor,-2211,Food Inventory
2024-05-28,Beverage Order - Wine Wholesaler,-1283,Beverage Inventory
2024-05-30,Food Inventory - Meat Distributor,-1442,Food Inventory
2024-06-03,Food Inventory - Specialty Foods,-1538,Food Inventory
2024-06-06,Food Inventory - Local Produce Supplier,-1188,Food Inventory
2024-06-10,Food Inventory - Sysco Foods,-2438,Food Inventory
2024-06-13,Food Inventory - Seafood Wholesaler,-2470,Food Inventory
2024-06-17,Food Inventory - Seafood Wholesaler,-1750,Food Inventory
2024-06-18,Beverage Order - Coffee Supplier,-1152,Beverage Inventory
2024-06-20,Food Inventory - Meat Distributor,-1500,Food Inventory
2024-06-24,Food Inventory - Meat Distributor,-1462,Food Inventory
2024-06-27,Food Inventory - US Foods,-1148,Food Inventory
2024-07-01,Food Inventory - Local Produce Supplier,-1044,Food Inventory
2024-07-04,Food Inventory - Sysco Foods,-2048,Food Inventory
2024-07-08,Food Inventory - Restaurant Depot,-2166,Food Inventory
2024-07-15,Food Inventory - Seafood Wholesaler,-2457,Food Inventory
2024-07-16,Beverage Order - Coffee Supplier,-592,Beverage Inventory
2024-07-18,Food Inventory - Restaurant Depot,-1562,Food Inventory
2024-07-23,Beverage Order - Liquor Distributor,-887,Beverage Inventory
2024-07-25,Food Inventory - Seafood Wholesaler,-1150,Food Inventory
2024-07-29,Food Inventory - Local Produce Supplier,-1828,Food Inventory
2024-07-30,Beverage Order - Beverage Distributor,-770,Beverage Inventory
2024-08-01,Food Inventory - Specialty Foods,-1355,Food Inventory
2024-08-05,Food Inventory - Seafood Wholesaler,-825,Food Inventory
2024-08-06,Beverage Order - Liquor Distributor,-1290,Beverage Inventory
2024-08-08,Food Inventory - Sysco Foods,-1640,Food Inventory
2024-08-12,Food Inventory - Meat Distributor,-1327,Food Inventory
2024-08-13,Beverage Order - Wine Wholesaler,-1688,Beverage Inventory
2024-08-15,Food Inventory - US Foods,-1305,Food Inventory
2024-08-19,Food Inventory - Specialty Foods,-2212,Food Inventory
2024-08-20,Beverage Order - Brewery Distributor,-1362,Beverage Inventory
2024-08-22,Food Inventory - Seafood Wholesaler,-1192,Food Inventory
2024-08-26,Food Inventory - Restaurant Depot,-1773,Food Inventory
2024-08-27,Beverage Order - Wine Wholesaler,-846,Beverage Inventory
2024-08-29,Food Inventory - Local Produce Supplier,-821,Food Inventory
2024-09-02,Food Inventory - Local Produce Supplier,-881,Food Inventory
2024-09-05,Food Inventory - Seafood Wholesaler,-2193,Food Inventory
2024-09-09,Food Inventory - Specialty Foods,-1892,Food Inventory
2024-09-10,Beverage Order - Liquor Distributor,-695,Beverage Inventory
2024-09-12,Food Inventory - Specialty Foods,-1139,Food Inventory
2024-09-17,Beverage Order - Liquor Distributor,-711,Beverage Inventory
2024-09-19,Food Inventory - US Foods,-1234,Food Inventory
2024-09-24,Beverage Order - Liquor Distributor,-1165,Beverage Inventory
2024-09-26,Food Inventory - Specialty Foods,-1086,Food Inventory
2024-09-30,Food Inventory - Seafood Wholesaler,-1356,Food Inventory
2024-10-01,Beverage Order - Brewery Distributor,-791,Beverage Inventory
2024-10-03,Food Inventory - Sysco Foods,-1041,Food Inventory
2024-10-07,Food Inventory - US Foods,-2188,Food Inventory
2024-10-08,Beverage Order - Wine Wholesaler,-957,Beverage Inventory
2024-10-10,Food Inventory - Sysco Foods,-2344,Food Inventory
2024-10-14,Food Inventory - Specialty Foods,-2083,Food Inventory
2024-10-21,Food Inventory - Restaurant Depot,-1277,Food Inventory
2024-10-22,Beverage Order - Brewery Distributor,-1200,Beverage Inventory
2024-10-24,Food Inventory - Sysco Foods,-1814,Food Inventory
2024-10-28,Food Inventory - Meat Distributor,-1434,Food Inventory
2024-10-29,Beverage Order - Coffee Supplier,-1018,Beverage Inventory
2024-11-04,Food Inventory - Restaurant Depot,-963,Food Inventory
2024-11-05,Beverage Order - Brewery Distributor,-1178,Beverage Inventory
2024-11-07,Food Inventory - Local Produce Supplier,-2039,Food Inventory
2024-11-11,Food Inventory - Local Produce Supplier,-1792,Food Inventory
2024-11-12,Beverage Order - Brewery Distributor,-752,Beverage Inventory
2024-11-14,Food Inventory - Local Produce Supplier,-2002,Food Inventory
2024-11-18,Food Inventory - Meat Distributor,-2161,Food Inventory
2024-11-19,Beverage Order - Beverage Distributor,-1734,Beverage Inventory
2024-11-21,Food Inventory - Sysco Foods,-1556,Food Inventory
2024-11-25,Food Inventory - Sysco Foods,-1687,Food Inventory
2024-11-26,Beverage Order - Brewery Distributor,-1339,Beverage Inventory
2024-11-28,Food Inventory - US Foods,-966,Food Inventory
2024-12-02,Food Inventory - US Foods,-1209,Food Inventory
2024-12-03,Beverage Order - Liquor Distributor,-1244,Beverage Inventory
2024-12-05,Food Inventory - Seafood Wholesaler,-1703,Food Inventory
2024-12-09,Food Inventory - Specialty Foods,-2316,Food Inventory
2024-12-10,Beverage Order - Coffee Supplier,-1445,Beverage Inventory
2024-12-12,Food Inventory - Local Produce Supplier,-1052,Food Inventory
2024-12-16,Food Inventory - Sysco Foods,-1282,Food Inventory
2024-12-19,Food Inventory - Sysco Foods,-1116,Food Inventory
2024-12-23,Food Inventory - Local Produce Supplier,-2260,Food Inventory
2024-12-26,Food Inventory - Sysco Foods,-2462,Food Inventory
2024-12-30,Food Inventory - Seafood Wholesaler,-968,Food Inventory
2024-12-31,Beverage Order - Beverage Distributor,-537,Beverage Inventory
2025-01-02,Food Inventory - Seafood Wholesaler,-1251,Food Inventory
2025-01-06,Food Inventory - Local Produce Supplier,-806,Food Inventory
2025-01-07,Beverage Order - Beverage Distributor,-844,Beverage Inventory
2025-01-09,Food Inventory - US Foods,-2045,Food Inventory
2025-01-14,Beverage Order - Brewery Distributor,-550,Beverage Inventory
2025-01-16,Food Inventory - Local Produce Supplier,-2475,Food Inventory
2025-01-20,Food Inventory - Seafood Wholesaler,-1415,Food Inventory
2025-01-23,Food Inventory - US Foods,-1574,Food Inventory
2025-01-27,Food Inventory - Local Produce Supplier,-2273,Food Inventory
2025-01-28,Beverage Order - Wine Wholesaler,-562,Beverage Inventory
2025-01-30,Food Inventory - Local Produce Supplier,-2374,Food Inventory
2025-02-03,Food Inventory - Local Produce Supplier,-1174,Food Inventory
2025-02-04,Beverage Order - Liquor Distributor,-1698,Beverage Inventory
2025-02-10,Food Inventory - US Foods,-1676,Food Inventory
2025-02-13,Food Inventory - Restaurant Depot,-1246,Food Inventory
2025-02-18,Beverage Order - Brewery Distributor,-940,Beverage Inventory
2025-02-20,Food Inventory - Seafood Wholesaler,-1355,Food Inventory
2025-02-24,Food Inventory - US Foods,-2433,Food Inventory
2025-02-25,Beverage Order - Brewery Distributor,-1359,Beverage Inventory
2025-02-27,Food Inventory - Meat Distributor,-1416,Food Inventory
2025-03-04,Beverage Order - Liquor Distributor,-559,Beverage Inventory
2025-03-06,Food Inventory - Specialty Foods,-1808,Food Inventory
2025-03-11,Beverage Order - Wine Wholesaler,-1288,Beverage Inventory
2025-03-13,Food Inventory - Specialty Foods,-1863,Food Inventory
2025-03-17,Food Inventory - Local Produce Supplier,-1672,Food Inventory
2025-03-18,Beverage Order - Liquor Distributor,-1460,Beverage Inventory
2025-03-20,Food Inventory - Restaurant Depot,-1427,Food Inventory
2025-03-24,Food Inventory - Meat Distributor,-1865,Food Inventory
2025-03-25,Beverage Order - Liquor Distributor,-581,Beverage Inventory
2025-03-27,Food Inventory - Local Produce Supplier,-2076,Food Inventory
2025-03-31,Food Inventory - Sysco Foods,-1422,Food Inventory
2025-04-01,Beverage Order - Coffee Supplier,-1754,Beverage Inventory
2025-04-03,Food Inventory - Restaurant Depot,-1076,Food Inventory
2025-04-07,Food Inventory - Restaurant Depot,-2333,Food Inventory
2025-04-08,Beverage Order - Brewery Distributor,-1529,Beverage Inventory
2024-05-01,Restaurant Rent,-4585,Rent
2024-05-01,Electricity,-917,Utilities
2024-05-01,Water and Sewer,-437,Utilities
